Temp , Ave_energy , Ave_energy^2 , C_v
5.0,-0.647775,1.9485125,0.06115600197500002
4.99,-0.6658,2.0183,0.06325317408363822
4.98,-0.6386,1.9377,0.06168811954645892
4.97,-0.663425,2.0051875,0.06336023259780009
4.96,-0.67285,2.03115,0.06415935863927551
4.95,-0.651825,1.9635125,0.06279508904703601
4.94,-0.642475,1.9044625,0.06112575088818861
4.93,-0.683475,2.0235125,0.06403541772955247
4.92,-0.6987,2.0887,0.06611963406371867
4.91,-0.690175,2.0595875,0.06567278090662473
4.9,-0.667775,1.9989875,0.06468405036963763
4.89,-0.6751,2.024075,0.0655866690922169
4.88,-0.6876,2.031,0.06543126175759205
4.87,-0.6583,1.98395,0.06537916464630705
4.86,-0.689575,2.0458875,0.06648604630793915
4.85,-0.69595,2.0579,0.06689567849930919
4.84,-0.708025,2.1262625,0.06936697883405335
4.83,-0.649525,1.9443875,0.0652626045109285
4.82,-0.699025,2.0838625,0.06866387240986724
4.81,-0.6866,2.0229,0.06705885780230895
4.8,-0.687775,2.0507375,0.06847669485134548
4.79,-0.66995,1.9847,0.0669395181114099
4.78,-0.700825,2.0546625,0.06842959766876455
4.77,-0.72285,2.12425,0.07039708685486247
4.76,-0.729125,2.1202375,0.07011396769185615
4.75,-0.684825,2.0418875,0.06971311775623268
4.74,-0.69035,2.041425,0.06964882219284656
4.73,-0.709725,2.0804125,0.07047378410375944
4.72,-0.7181,2.103225,0.07125993742818158
4.71,-0.718525,2.0855875,0.07074027453784468
4.7,-0.72275,2.097875,0.07132220178813943
4.69,-0.683825,2.0081375,0.07003609136960642
4.68,-0.68365,2.012025,0.07052412874844767
4.67,-0.682875,1.9906375,0.06989436580363981
4.66,-0.7022,2.038925,0.07118569876033819
4.65,-0.69275,2.0196,0.07120811365475777
4.64,-0.689575,2.0289125,0.07215177334344346
4.63,-0.7361,2.1451,0.07478958198246946
4.62,-0.77275,2.2947,0.07953174778864713
4.61,-0.7372,2.15285,0.07572833555272183
4.6,-0.72535,2.103575,0.07454831651701326
4.59,-0.72595,2.080375,0.07373097704586556
4.58,-0.70565,2.0254,0.07281793241452299
4.57,-0.754675,2.1826625,0.07723896903384742
4.56,-0.7704,2.236625,0.07901993113265621
4.55,-0.7341,2.1057,0.07568154522400676
4.54,-0.764575,2.1950875,0.0781362227762522
4.53,-0.719375,2.0416625,0.07427364829880756
4.52,-0.762575,2.1625875,0.07738795468395136
4.51,-0.75815,2.154575,0.0776684272692858
4.5,-0.715125,2.0077125,0.07389178935185184
4.49,-0.7483,2.1403,0.07838984479243653
4.48,-0.81285,2.353525,0.08434310614138232
4.47,-0.8035,2.306075,0.08310250038787043
4.46,-0.81385,2.327025,0.0836872437360494
4.45,-0.7409,2.099425,0.0782978002777427
4.44,-0.786225,2.2209125,0.08130238766004179
4.43,-0.75845,2.158325,0.08066683639152304
4.42,-0.81805,2.29355,0.08314449937040602
4.41,-0.825725,2.3336625,0.08493584074408296
4.4,-0.8224,2.329025,0.08536586983471073
4.39,-0.76435,2.15215,0.08135693969520708
4.38,-0.830725,2.3700875,0.08757029015111237
4.37,-0.856725,2.4407875,0.08937627438877511
4.36,-0.820625,2.3143625,0.0863214959480999
4.35,-0.799675,2.2484625,0.08503011728762057
4.34,-0.78375,2.2356,0.08607827398649366
4.33,-0.805375,2.2897875,0.08753359447087562
4.32,-0.780125,2.1995375,0.08524854704512816
4.31,-0.845725,2.3665875,0.08889577060712422
4.3,-0.8671,2.452675,0.09198553758788534
4.29,-0.74355,2.0772,0.08282575064795343
4.28,-0.82905,2.3137,0.0887837418933968
4.27,-0.861725,2.4035875,0.09110001833910131
4.26,-0.936125,2.5945125,0.09467822105264607
4.25,-0.837925,2.3221875,0.08969241214532872
4.24,-0.8571,2.390275,0.09209541818707723
4.23,-0.9793,2.76015,0.10066124049203873
4.22,-0.789925,2.1928375,0.08809640362834392
4.21,-0.901025,2.4898125,0.09467146142117235
4.2,-0.8163,2.281225,0.09154644614512471
4.19,-0.820625,2.2332875,0.08885014948507924
4.18,-0.859675,2.3866875,0.09429994702359151
4.17,-0.8443,2.342975,0.0937455796513868
4.16,-0.961525,2.6872875,0.10186050610062637
4.15,-0.8497,2.365225,0.09541210103062851
4.14,-0.956525,2.7027625,0.10430946021931668
4.13,-0.890325,2.4407375,0.0966212438587903
4.12,-0.90015,2.476775,0.0981775483964087
4.11,-0.9201,2.566525,0.10181925219481294
4.1,-0.882425,2.4170125,0.09746214273497918
4.09,-0.893025,2.4422375,0.09832221527698903
4.08,-0.9519,2.605,0.1020572850586313
4.07,-0.93845,2.579625,0.10256244212159443
4.06,-0.952475,2.6000375,0.10269776471007548
4.05,-0.90565,2.49035,0.10182277564395673
4.04,-0.90965,2.473875,0.10087319120061759
4.03,-1.00655,2.75935,0.10751910900873718
4.02,-0.976225,2.6896375,0.10746158816458753
4.01,-0.858275,2.3578375,0.1008203633295191
4.0,-1.0428,2.878425,0.11193707250000001
3.99,-0.98815,2.7107,0.10893521884284646
3.98,-1.005525,2.7503125,0.1097972257250448
3.97,-0.92525,2.51255,0.10509948273892991
3.96,-1.03535,2.824975,0.11178868084251607
3.95,-0.99225,2.6981,0.1098247035731453
3.94,-1.00675,2.732925,0.11075906603494033
3.93,-0.92155,2.541475,0.10956500835227165
3.92,-0.951675,2.5498125,0.10699494965476623
3.91,-1.015275,2.7618375,0.11322886260392072
3.9,-0.99695,2.7309,0.11420057182774493
3.89,-1.004575,2.7057875,0.11212036461396632
3.88,-1.013675,2.7656625,0.11545631140231427
3.87,-1.10505,3.000425,0.11880225530650532
3.86,-0.986925,2.6806125,0.11453942014382938
3.85,-1.032975,2.8178125,0.11811604988193622
3.84,-1.1015,3.027575,0.12303824530707469
3.83,-1.06775,2.90845,0.12055163901178684
3.82,-1.092825,2.9654875,0.12137969212569558
3.81,-1.0771,2.915925,0.12095401588580956
3.8,-1.180375,3.2122125,0.1259644985716759
3.79,-1.195425,3.2834375,0.12909939149511632
3.78,-1.2568,3.43705,0.13000082304526756
3.77,-1.0813,2.921525,0.12329048329334623
3.76,-1.1673,3.1631,0.12735617855930284
3.75,-1.122375,3.0352125,0.12625684333333337
3.74,-0.96755,2.594725,0.1185744514784523
3.73,-1.17565,3.1756,0.12890533803161097
3.72,-1.22975,3.353875,0.13307824152358655
3.71,-1.181625,3.1852625,0.12997761272985517
3.7,-1.2167,3.294125,0.13248839371804236
3.69,-1.288175,3.4981625,0.13504363726581034
3.68,-1.210325,3.2680875,0.13315223995562084
3.67,-1.2061,3.269975,0.13477698921218514
