Temp , Ave_energy , Ave_energy^2 , C_v
5.0,-0.662025,1.9792875,0.06164041597500002
4.99,-0.707625,2.1589625,0.06659528915044516
4.98,-0.642575,1.9787625,0.06313849249911291
4.97,-0.647325,1.9734125,0.06292818659947615
4.96,-0.675525,2.0457125,0.06460467914180379
4.95,-0.641725,1.9360375,0.062206979874502605
4.94,-0.645275,1.9548625,0.06304326715628021
4.93,-0.630275,1.9192625,0.0626217727443849
4.92,-0.662225,2.0061375,0.06475954910168384
4.91,-0.6792,2.023825,0.06481275421953615
4.9,-0.69825,2.088775,0.06668979331528528
4.89,-0.666775,1.9994125,0.06502246140552273
4.88,-0.6502,1.936625,0.06356930932545016
4.87,-0.664975,1.9650375,0.06420930852577697
4.86,-0.679325,2.0507875,0.06728755120217954
4.85,-0.697475,2.0759125,0.06757109679562122
4.84,-0.6655,2.005475,0.06670415058739158
4.83,-0.7232,2.14025,0.06932310396118119
4.82,-0.67385,2.023975,0.06757378391814879
4.81,-0.669725,1.9855625,0.06643431366457614
4.8,-0.697725,2.0668375,0.06857714081488717
4.79,-0.688925,2.0362375,0.06806193506718503
4.78,-0.651475,1.9385375,0.06626800232729643
4.77,-0.684275,2.0128625,0.06788718028800726
4.76,-0.716,2.134975,0.07160153767389307
4.75,-0.683575,2.0330625,0.0693977936565097
4.74,-0.69455,2.0391,0.06928645238031653
4.73,-0.678825,2.0011125,0.06884709266009323
4.72,-0.699975,2.0436875,0.06974120670133403
4.71,-0.678375,1.9964625,0.06925094366573357
4.7,-0.73825,2.161975,0.07319882016749661
4.69,-0.716775,2.0802875,0.07121812954910185
4.68,-0.7494,2.16965,0.0734188782964424
4.67,-0.68775,2.009775,0.07046549516481804
4.66,-0.7493,2.184,0.07471815238814494
4.65,-0.727025,2.0877125,0.07210762628627584
4.64,-0.7156,2.10405,0.07394315918549346
4.63,-0.776,2.2572,0.07720444653844538
4.62,-0.737875,2.1398375,0.07474456927226814
4.61,-0.766025,2.1905875,0.07546516341326268
4.6,-0.723225,2.0599375,0.07263152643549152
4.59,-0.71795,2.06155,0.07338572521964487
4.58,-0.72095,2.07325,0.07405851802501859
4.57,-0.732525,2.1384875,0.07670109142849618
4.56,-0.74145,2.133825,0.07618098345163896
4.55,-0.792225,2.2866125,0.0801348653242362
4.54,-0.7095,2.058925,0.07546889858138135
4.53,-0.7769,2.201375,0.07786214980824425
4.52,-0.7731,2.2319,0.07998944660897486
4.51,-0.7178,2.055675,0.07573405047172826
4.5,-0.7771,2.2205,0.0798328686419753
4.49,-0.7779,2.210825,0.07964725323783114
4.48,-0.809025,2.3247125,0.08321662993139149
4.47,-0.76025,2.171825,0.07976842572156412
4.46,-0.80985,2.336925,0.08451145093908988
4.45,-0.772975,2.2024375,0.08104770354121953
4.44,-0.807875,2.2915625,0.08313552493583108
4.43,-0.74035,2.13225,0.08072050698347509
4.42,-0.77685,2.197375,0.08158509640977868
4.41,-0.825725,2.3581125,0.08619303296337429
4.4,-0.75485,2.133425,0.08076583044938014
4.39,-0.796925,2.2362875,0.08308373474478653
4.38,-0.878,2.4907,0.08964658785263027
4.37,-0.7883,2.230775,0.08427326477072193
4.36,-0.8378,2.35495,0.08695822952613416
4.35,-0.8454,2.401,0.08911607028669574
4.34,-0.781625,2.1937125,0.08403102950662576
4.33,-0.805525,2.2865375,0.08734736301196337
4.32,-0.79895,2.23715,0.08567113005294066
4.31,-0.82185,2.315175,0.08827135822373912
4.3,-0.846625,2.3865125,0.0903049545362358
4.29,-0.8997,2.51585,0.09271792209344656
4.28,-0.87185,2.42045,0.0906371504880339
4.27,-0.861525,2.4218125,0.09211848769943345
4.26,-0.909175,2.5868375,0.09699565338529614
4.25,-0.802375,2.2299375,0.08781352854671282
4.24,-0.851425,2.3367125,0.08965534717509564
4.23,-0.84965,2.4026,0.09393082605390965
4.22,-0.8319,2.324,0.0916389114125918
4.21,-0.922375,2.6109625,0.09931036607641575
4.2,-0.8488,2.379225,0.09403421541950112
4.19,-0.834875,2.3449125,0.09386459603072435
4.18,-0.797275,2.2107875,0.0901501839687164
4.17,-0.831625,2.2790625,0.09129170674251967
4.16,-0.872625,2.4278625,0.0962918424888475
4.15,-0.88825,2.48145,0.09827039846131512
4.14,-0.846825,2.3508375,0.0953187308557376
4.13,-0.909775,2.5253125,0.09952699197245692
4.12,-0.847025,2.3179875,0.0942911766763479
4.11,-0.896725,2.4643375,0.09828391818512795
4.1,-0.9255,2.562475,0.10148273349196908
4.09,-0.93985,2.581675,0.10152718942976192
4.08,-0.961375,2.6613125,0.10435112753358085
4.07,-0.9173,2.534525,0.10220923217164
4.06,-0.929275,2.5469875,0.10212790133071664
4.05,-0.933125,2.5496625,0.10235880105928977
4.04,-0.966125,2.6576375,0.10564160280701645
4.03,-0.84395,2.282525,0.09668635343484659
4.02,-0.88755,2.38805,0.09902632345115223
4.01,-0.921725,2.5108625,0.10331313389686632
4.0,-0.91,2.5099,0.1051125
3.99,-1.05915,2.903625,0.11192305811521283
3.98,-0.9254,2.52485,0.10533097901568139
3.97,-0.921925,2.5015125,0.10478886322322965
3.96,-1.03595,2.844625,0.11296249091291709
3.95,-1.0851,2.972075,0.11502214324627459
3.94,-1.0646,2.9268,0.11552905511608133
3.93,-0.985225,2.6994875,0.11193463210347754
3.92,-0.960475,2.5855125,0.10822315404876877
3.91,-1.0258,2.783775,0.1132586364558055
3.9,-0.921025,2.4801375,0.10728799798652205
3.89,-1.1568,3.199625,0.12301258648832614
3.88,-1.0363,2.8294,0.11660925111595283
3.87,-1.0031,2.750225,0.1164470210791285
3.86,-1.06095,2.898125,0.11896360288195656
3.85,-1.114825,3.0389625,0.12117576113172537
3.84,-1.0701,2.89785,0.11886501668294272
3.83,-1.020825,2.7516125,0.1165410371176434
3.82,-1.0442,2.8241,0.11881159781804226
3.81,-1.0351,2.806125,0.11950131164706775
3.8,-1.136325,3.0741375,0.1234697364525623
3.79,-1.08675,2.92095,0.12113006993128703
3.78,-1.211925,3.2900625,0.12746705679957174
3.77,-1.226425,3.3636125,0.13083144322235435
3.76,-1.1386,3.080725,0.12621060434585785
3.75,-1.099875,2.9639125,0.12474222111111113
3.74,-1.072575,2.8575125,0.12204347917977346
3.73,-1.28995,3.5319,0.13425878123899404
3.72,-1.250225,3.3926875,0.13221361930389353
3.71,-1.18495,3.2403,0.13340454497569762
3.7,-1.203425,3.2471875,0.1314065572954711
3.69,-1.085225,2.8758625,0.12471626966422106
3.68,-1.1724,3.21025,0.1355541292533081
3.67,-1.23095,3.3441,0.13578407275278606
3.66,-1.197475,3.2029875,0.13206135778725847
3.65,-1.31915,3.588275,0.13872158209795454
3.64,-1.23635,3.346225,0.13718630581300564
3.63,-1.292725,3.5230625,0.1405432669577063
3.62,-1.2836,3.530875,0.1437109703611001
3.61,-1.230275,3.2984375,0.13695881127178278
3.6,-1.250925,3.3605875,0.1385628197820216
3.59,-1.336125,3.6485875,0.14457968857899925
3.58,-1.403575,3.8364375,0.14562706527378982
3.57,-1.244825,3.3252125,0.13932029434322749
3.56,-1.32945,3.58295,0.14325153843422547
3.55,-1.369075,3.7118125,0.1458001304800635
3.54,-1.402075,3.8164125,0.1476745343272208
3.53,-1.269125,3.4103125,0.14442249230593293
3.52,-1.264775,3.3643125,0.142421285783752
3.51,-1.5867,4.389425,0.1519312432528957
3.5,-1.37285,3.72465,0.15019860224489798
3.49,-1.632375,4.4783375,0.1489059498177355
3.48,-1.503275,4.1123625,0.15296990804391264
3.47,-1.4313,3.8548,0.1500037630077486
3.46,-1.36585,3.64645,0.14876071515085704
3.45,-1.471175,3.9809125,0.1526197537807184
3.44,-1.624025,4.4349375,0.1518963205934796
3.43,-1.63385,4.4887,0.15463235365366465
3.42,-1.5767,4.2693,0.15246717879005509
3.41,-1.79275,4.97685,0.15160666295439487
3.4,-1.719675,4.7323875,0.15355582996323527
3.39,-1.628575,4.4413375,0.15567920305035632
3.38,-1.668525,4.5605375,0.15550591929335456
3.37,-1.720775,4.7226125,0.15510798715978835
3.36,-1.67595,4.603425,0.15896192934204928
3.35,-1.564375,4.2259375,0.15849127728892845
3.34,-1.691025,4.5854625,0.15471126155249385
3.33,-1.740075,4.7339625,0.15385669402510613
3.32,-1.663475,4.5565375,0.16234108945193426
3.31,-1.78865,4.87145,0.15262558551856958
3.3,-1.79085,4.89745,0.1552163707529844
3.29,-1.72365,4.698125,0.1595657539656877
