Temp , Ave_energy , Ave_energy^2 , C_v
5.92,-0.51746,1.7492466666666666,0.042272011249847814
5.91,-0.5122833333333333,1.7322283333333333,0.04208056320619278
5.9,-0.5180966666666666,1.7600116666666668,0.04284939703118516
5.89,-0.5216366666666666,1.7613783333333333,0.04292831858902236
5.88,-0.52614,1.77418,0.04330824831088898
5.87,-0.5228466666666667,1.7672833333333333,0.04335603889174269
5.86,-0.5239866666666667,1.7627966666666666,0.04333872962475457
5.85,-0.5245266666666667,1.7659466666666668,0.043562522978222586
5.84,-0.5189833333333334,1.7479583333333333,0.04335401321353547
5.83,-0.5195166666666666,1.751635,0.04359474513901761
5.82,-0.5304833333333333,1.7614416666666666,0.043694249587340195
5.81,-0.5305466666666667,1.7755033333333334,0.04425936550200475
5.8,-0.52732,1.75817,0.043998323947681335
5.79,-0.5325833333333333,1.780775,0.04465832022501889
5.78,-0.5310266666666666,1.76977,0.04453313176592979
5.77,-0.5339166666666667,1.7781216666666666,0.044846038035804094
5.76,-0.5421133333333333,1.8025066666666667,0.04547103468873242
5.75,-0.5377733333333333,1.7854233333333334,0.04525438715429531
5.74,-0.5458966666666667,1.8081816666666666,0.045835766368078054
5.73,-0.53559,1.7785383333333333,0.045432529116627936
5.72,-0.55365,1.8184416666666667,0.04620988019483432
5.71,-0.5399233333333333,1.7837916666666667,0.04576953391717265
5.7,-0.54362,1.79194,0.046057780720221604
5.69,-0.5386433333333334,1.778055,0.045957306761949555
5.68,-0.5445966666666666,1.7908816666666667,0.0463169552582022
5.67,-0.5411133333333333,1.7758933333333333,0.0461318954559012
5.66,-0.5547366666666667,1.814335,0.04702899994554669
5.65,-0.54663,1.786955,0.04661760962017386
5.64,-0.55601,1.8179083333333332,0.047431002377688915
5.63,-0.5501366666666667,1.813195,0.04765591108243672
5.62,-0.55288,1.8108266666666666,0.047654866714791695
5.61,-0.5616366666666667,1.8335116666666667,0.04823560935947147
5.6,-0.56059,1.8264983333333333,0.04822184901892007
5.59,-0.5603933333333333,1.82132,0.048235870723517774
5.58,-0.5511066666666666,1.7994033333333332,0.04803653522208376
5.57,-0.5632566666666666,1.8195516666666667,0.048422189728966815
5.56,-0.5627433333333334,1.8267216666666666,0.048847161361198814
5.55,-0.56007,1.8146583333333333,0.04872915927062199
5.54,-0.5816633333333333,1.870935,0.04993557737803033
5.53,-0.55726,1.79733,0.04861829744709934
5.52,-0.5639133333333334,1.80478,0.04879429717000398
5.51,-0.5729433333333334,1.8451416666666667,0.049962865848780326
5.5,-0.56032,1.8016,0.04917823132561984
5.49,-0.5721533333333333,1.8286266666666666,0.04980963002187193
5.48,-0.5770366666666666,1.847545,0.05043468236594325
5.47,-0.5663833333333333,1.829875,0.05043581308457372
5.46,-0.57654,1.8380266666666667,0.05050477985303259
5.45,-0.5849033333333333,1.8676516666666667,0.051360651706833495
5.44,-0.58189,1.852225,0.0511471746560067
5.43,-0.5781966666666667,1.840335,0.051077792858566784
5.42,-0.5794333333333334,1.84239,0.051287666706002856
5.41,-0.5973433333333333,1.886235,0.05225538870381823
5.4,-0.57759,1.8309416666666667,0.05134881545153177
5.39,-0.5807333333333333,1.8492466666666667,0.05204427432861041
5.38,-0.5793533333333334,1.83955,0.05195822733086731
5.37,-0.5935833333333334,1.878345,0.052918442217744936
5.36,-0.58067,1.844885,0.052479232258715744
5.35,-0.58772,1.8582433333333332,0.05285452126590388
5.34,-0.5822566666666666,1.833585,0.05241208931680281
5.33,-0.59816,1.8916666666666666,0.05399263192403319
5.32,-0.5970166666666666,1.8704016666666667,0.053492734410823424
5.31,-0.5830366666666666,1.8310583333333332,0.05288414279476793
5.3,-0.5998933333333333,1.8814133333333334,0.0541666543950002
5.29,-0.5982166666666666,1.8778783333333333,0.05431709981938157
5.28,-0.5937033333333334,1.861535,0.05412976899638748
5.27,-0.59608,1.8625133333333332,0.05426880041095217
5.26,-0.60397,1.8861716666666666,0.05498821385905055
