Temp , Ave_magnetization , Ave_magnetization^2 , Susceptibility
5.92,0.009103611111110832,0.0022330548703696947,0.0003632059349843503
5.91,0.005258533333333416,0.001573789518518958,0.0002616137640780337
5.9,0.022065955555557248,0.002662651555555435,0.00036877036626705204
5.89,0.010023233333333771,0.001556003092593137,0.00024712018440385127
5.88,0.00860506666666793,0.0016720337037042048,0.00027176641689904854
5.87,0.00414083333333219,0.002880784944444364,0.0004878430057495619
5.86,0.010229433333333019,0.0026102558333328226,0.0004275792708211122
5.85,0.0018084111111120193,0.002523119907407071,0.0004307435139590218
5.84,0.010551455555554238,0.002371596944444162,0.0003870314606341311
5.83,0.01792733333333231,0.0020610842222226872,0.00029840393512491927
5.82,0.006785188888886818,0.0024257679444441914,0.0004088881711660341
5.81,0.010550588888888816,0.0020410454259258072,0.00033213950086462366
5.8,0.01875014444444383,0.002605453611111268,0.0003886009817972001
5.79,0.017089877777779358,0.002199796129629677,0.00032948742783596555
5.78,0.005481022222221375,0.0030734232962956035,0.0005265366248607472
5.77,0.022610877777776164,0.0032967759444434436,0.0004827598181216485
5.76,0.02045636666666378,0.004070997425925572,0.0006341205709591283
5.75,0.005541622222222542,0.0032152237407407115,0.0005538285502411967
5.74,0.002507122222222203,0.00261918320370222,0.00045520863098694414
5.73,0.0013969444444466594,0.0026803829444439313,0.00046744005072653767
5.72,0.005811566666665247,0.003072115722221472,0.0005311785690734926
5.71,0.006171977777779979,0.0030401011481478316,0.0005257456809909671
5.7,0.00627402222222293,0.0020270186666666835,0.0003487114582143397
5.69,0.011100977777774908,0.002213647333333335,0.00036738411699660495
5.68,0.00761703333333232,0.002990756055555114,0.0005163269117524681
5.67,0.008442244444444073,0.0017449525555559523,0.0002951818455548863
5.66,0.015834133333330364,0.003409814777777254,0.0005581439928197121
5.65,0.01842709999999767,0.002772208611110781,0.0004305576277346667
5.64,0.006769266666666864,0.0028854974814810815,0.000503488388346921
5.63,0.012319766666667568,0.002994377759258616,0.000504902505956924
5.62,0.0037852333333339744,0.0028868370925919837,0.0005111226158726336
5.61,0.01477883333333322,0.002131479277777632,0.00034100986864228004
5.6,0.016069433333334562,0.0029878394999990556,0.0004874308593472449
5.59,0.0007589777777763685,0.0019458325555557186,0.00034798864191208596
5.58,0.007240455555553752,0.002469591055555021,0.0004331840248930236
5.57,0.014401244444442176,0.0027888335555553037,0.000463453808618802
5.56,0.002698411111111048,0.0014173256481485224,0.00025360507655107105
5.55,0.0013185555555557352,0.0024751468148151994,0.0004456591398310113
5.54,0.034579488888887004,0.004029963333333985,0.0005115924695879648
5.53,0.012529211111112581,0.0023649841666667252,0.000399277221627468
5.52,0.010457033333334885,0.0023271413888885555,0.00040177388455689834
5.51,0.017726988888889447,0.0030397751296286973,0.0004946513601745712
5.5,0.0009695333333325946,0.0025057434444441733,0.00045541880901086
5.49,0.00106166666666641,0.0037482224444439936,0.0006825310215542591
5.48,0.014410788888888467,0.003889425648147838,0.0006718530678371764
5.47,0.026489788888889823,0.004862386833334432,0.0007606358168110568
5.46,0.0065430777777770064,0.0029314873888884375,0.0005290614509308422
5.45,0.001822777777775187,0.0029916965555548823,0.0005483255113261892
5.44,0.006356977777776643,0.0024539781851849046,0.0004436704078525291
5.43,0.0002971555555549669,0.002061560259258998,0.000379644927778048
5.42,0.006902577777777839,0.0020330655555557617,0.00036631364863053313
5.41,0.0025361333333345434,0.0024264588888885273,0.0004473247535312526
5.4,0.008815399999998669,0.0021023150370370423,0.0003749266221994566
5.39,0.0034046888888895435,0.0028225405185175155,0.0005215118018715005
5.38,0.014784599999995669,0.0027953571851845834,0.0004789540498187197
5.37,0.020700800000000016,0.002780536592592554,0.0004379913355591347
5.36,0.03804814444444134,0.004037433870370251,0.0004831665251315631
5.35,0.02144682222222221,0.004564790999999602,0.000767256975059439
5.34,0.007518966666666421,0.002280857388888923,0.00041653979946713155
5.33,0.029026055555555177,0.0036213028703695584,0.0005213491499541055
5.32,0.0008863666666639075,0.0032833559074066016,0.0006170244852516595
5.31,0.020393699999999997,0.0028043442777771752,0.00044980061734221764
5.3,0.006627166666665153,0.002900180055555109,0.0005389171165145947
5.29,0.0067570555555525125,0.0034013487592587143,0.0006343461171035711
5.28,0.004304233333333802,0.005225459574074153,0.0009861615813421157
5.27,0.0032637888888894543,0.0029199795370363035,0.0005520545007827448
5.26,0.005997944444448943,0.0031583087962955845,0.0005935995168701309
5.25,0.00491853333333342,0.0030744852962957445,0.0005810082525989776
5.24,0.03192659999999933,0.003654085296296696,0.0005028201352551028
5.23,0.010608300000000173,0.003127769944443995,0.0005765265612913942
5.22,0.006455044444445194,0.00312311881481376,0.0005903163249107275
5.21,0.0011627444444457825,0.003161005759258913,0.00060645945961916
5.2,0.012480399999998837,0.0018999275555559253,0.0003354167637299912
5.19,0.028925677777777353,0.005116947870371094,0.0008247115675274164
5.18,0.018044944444444246,0.0040042708703694665,0.0007101642568274879
5.17,0.020086511111109963,0.003420590740740646,0.0005835827489601358
5.16,0.03210053333333321,0.003468938629629776,0.00047257643204367037
5.15,0.0016599444444447531,0.001965543129629697,0.0003811238279749619
5.14,0.042575788888893164,0.004361728870370423,0.0004959204418013277
5.13,0.020367499999999185,0.0026757047962950925,0.00044071534893667176
5.12,0.022998077777777248,0.0038927666481484934,0.0006570029427101175
5.11,0.009793855555553895,0.002833770907407125,0.0005357830334176264
5.1,0.0007559999999996153,0.0032779176296295976,0.0006426168811038428
5.09,0.02317549999999883,0.003750839314815164,0.0006313822229008288
5.08,0.014949733333335194,0.0031676469629627405,0.0005795575661860053
5.07,0.004202133333336994,0.003712064074074068,0.0007286797139098472
5.06,0.011047144444444502,0.0040612655370378635,0.0007785031890635263
5.05,0.008328722222221157,0.0019736784259259945,0.0003770912499150642
5.04,0.008445855555556648,0.003520730981480551,0.0006844044653601634
5.03,0.01569489999999741,0.00441360538888998,0.0008284841954035907
5.02,0.019131022222222977,0.004289816074072627,0.0007816374627102466
5.01,0.020129788888889492,0.005474534425926999,0.0010118415219991497
5.0,0.03388751111111089,0.005727780037036428,0.0009158833255461527
4.99,0.0058238777777758965,0.0026079990185182544,0.0005158479892079724
4.98,0.006825744444445795,0.003684753351852097,0.0007305547318536574
4.97,0.013332255555553976,0.004064058462963221,0.0007819536065924792
4.96,0.004797311111110974,0.00390984399999889,0.000783635041552843
4.95,0.004906966666667954,0.003986299981481671,0.0008004488201240162
4.94,0.01971680000000046,0.00392662674074133,0.0007161689349192939
4.93,0.03505023333333291,0.004829295277776929,0.0007303806127902328
4.92,0.0021358000000003185,0.0025110284444437893,0.0005094444721145911
4.91,0.036273133333332735,0.004722163407406923,0.0006937725469631748
4.9,0.008654211111109021,0.003657289240741329,0.0007311007899562624
4.89,0.001510733333332966,0.003961929148148544,0.0008097437286184255
4.88,0.011750888888886372,0.004059551592591592,0.0008035795497771802
4.87,0.01721342222222468,0.0042147167777774235,0.0008046026433628019
4.86,0.0054899999999991934,0.0019259122962965811,0.0003900765836001214
4.85,0.028438511111111328,0.0057256826666662874,0.0010138007737009248
4.84,0.0033368555555578316,0.003334351537036142,0.0006866150686027861
4.83,0.0025164222222243526,0.006219263888888738,0.0012863212232066734
4.82,0.010368477777776773,0.005131185870369378,0.0010422573732243002
4.81,0.03645454444444517,0.004928700351852239,0.0007483922123077361
4.8,0.009698433333335732,0.004914418611109995,0.0010042414587476745
4.79,0.020780988888887176,0.004594793314815175,0.0008690905669342634
4.78,0.0032447222222258443,0.0045394379814819395,0.0009474706609168479
4.77,0.023027244444445993,0.006874011296295309,0.0013299281571469686
4.76,0.000345377777777292,0.005492506777778553,0.0011538629184809183
4.75,0.0007315444444448853,0.0058079429814817075,0.0012226121735173703
4.74,0.01888094444444497,0.004659648796296229,0.0009078393951860784
4.73,0.0028471333333340465,0.0028271879259255035,0.0005960003716083978
4.72,0.05280586666666698,0.007709636481481374,0.0010426222303100768
4.71,0.02071842222222242,0.004008798444443787,0.0007599884129650759
4.7,0.0019901777777801533,0.004800118555556977,0.001020459095312725
4.69,0.01882296666666888,0.00652335372222243,0.0013153623983129855
4.68,0.014350433333332361,0.004693632277777683,0.0009589096882314673
4.67,0.004090155555553473,0.003932336444444289,0.0008384597584530332
4.66,0.01086139999999972,0.0052218807407396215,0.0010952598134720232
4.65,0.018203088888887643,0.0031608455185179367,0.0006084931340690735
4.64,0.019530466666665906,0.00400168937037172,0.0007802263452918044
4.63,0.013852033333334991,0.005039651981481237,0.0010470352384478214
4.62,0.026457888888888247,0.004887597666666208,0.0009064021173613531
4.61,0.01024845555555368,0.0033388639814804963,0.000701482242994867
4.6,0.015763811111111924,0.003673854833332945,0.000744642846214376
4.59,0.0017721444444432329,0.004435513759259913,0.00096565866303441
4.58,0.03180993333333434,0.007458035222221162,0.0014074592496834033
4.57,0.0019113777777815641,0.005988226925924634,0.0013095346960427215
4.56,0.003544388888889235,0.004452246166666088,0.0009736147969452647
4.55,0.004041455555556112,0.007057508092591976,0.001547510929578998
4.54,0.04074332222221531,0.007608791203702731,0.0013103024004404115
4.53,0.01802594444444138,0.006288453833333208,0.0013164501457437353
4.52,0.016689300000000403,0.005532420833333388,0.0011623646236379147
4.51,0.0007221777777786916,0.0028359732222221507,0.0006287032553169476
4.5,0.015681344444446688,0.0059349573888901625,0.0012642339611788408
4.49,0.017953600000000243,0.006059635555555535,0.001277795947125952
4.48,0.00428676666666347,0.005552487944444104,0.0012352927624976978
4.47,0.007209200000000445,0.0061237412592588915,0.0013583375155746947
4.46,0.0560684333333336,0.006146058907407526,0.0006731815450567382
4.45,0.013073466666664951,0.0035267457777781626,0.0007541191566502838
4.44,0.010871677777774733,0.005240544981481901,0.0011536827936437252
4.43,0.01586472222222367,0.004797702055555663,0.0010261879558391303
4.42,0.04600137777777829,0.01156075692592436,0.0021367941557625535
4.41,0.00011946666666636351,0.0038173218518516485,0.0008656026257522004
4.4,0.023995433333332858,0.005711895574075207,0.0011672988075501786
4.39,0.030595944444445904,0.006508557833334338,0.0012693498899514165
4.38,0.003733566666666244,0.007212786537037283,0.0016435723783065849
4.37,0.07149870000000229,0.009177708796296105,0.0009303534770264937
4.36,0.014512544444449394,0.009837509203704199,0.002208003499415615
4.35,0.03264575555555515,0.006774595444445299,0.0013123793307246528
4.34,0.0325706555555568,0.00808399283333027,0.0016182362281132595
4.33,0.04065443333332469,0.0060255653148141575,0.0010098804538476711
4.32,0.029285011111112855,0.005168730796296179,0.0009979441945643923
4.31,0.013814466666668183,0.006309019407407062,0.0014195313035087185
4.3,0.041519377777776006,0.010525784740737388,0.002046959537135746
4.29,0.02294074444444206,0.006784795722221938,0.0014588619968663728
4.28,0.006777722222222953,0.007239154499997994,0.0016806581732421446
4.27,0.0156485222222231,0.010418075944442582,0.0023824823645674877
4.26,0.00046813333333498215,0.011246274259257373,0.0026399190400092946
4.25,0.050824966666666076,0.014053869462963175,0.0026989864061871664
4.24,0.07473119999999828,0.008679287333332845,0.0007298431792200713
4.23,0.06343016666667069,0.011721213055557421,0.0018198172605663828
4.22,0.036839155555551964,0.009481649814815248,0.0019252432305140032
4.21,0.04747953333333024,0.010309783888886905,0.001913415155186719
4.2,0.0384599111111119,0.013218875666666333,0.0027951692628551674
4.19,0.050398877777771835,0.0054779612777785345,0.0007011728869975539
4.18,0.003302655555557643,0.003011274611110072,0.0007177911668400518
4.17,0.024267411111114325,0.005604698351852644,0.001202827604272616
4.16,0.027027555555555357,0.007656928592594312,0.0016650095753090576
4.15,0.014776211111114589,0.00847601138888891,0.001989801198575586
4.14,0.061510211111111254,0.01359741942592616,0.0023705104722204556
4.13,0.03184913333333494,0.009042985222220802,0.0019439752852630158
4.12,0.04507092222221749,0.010022671907405176,0.001939632009088349
4.11,0.09589734444444574,0.021099521388885788,0.0028961607584888365
4.1,0.009945044444443303,0.00473819107407454,0.0011315334548957531
4.09,0.04033355555555632,0.016179673074069395,0.0035581607262386915
4.08,0.07404858888889318,0.011754122870367693,0.0015369924887086712
4.07,0.12030124444444426,0.021327753407403907,0.0016843646173272666
4.06,0.09547958888888518,0.015414564685184854,0.0015512839386192928
4.05,0.05418045555555526,0.010192975425926946,0.0017919638670912219
4.04,0.01878939999999916,0.009630251592593488,0.002296339118869683
4.03,0.004736377777781442,0.019804437111106656,0.004908685815546599
4.02,0.05828999999999958,0.009106894148144426,0.0014201915542647952
4.01,0.013032722222223413,0.00933655749999823,0.002285961509096408
4.0,0.04593883333333382,0.0159242066851855,0.003453457569289419
3.99,0.015223611111111219,0.007353498425924847,0.0017848972658302
3.98,0.016280066666669313,0.013164517074070067,0.003241074498341424
3.97,0.04945581111111555,0.009479383018518276,0.0017716639208715205
3.96,0.1434486444444322,0.026791067148138697,0.0015690791806044365
3.95,0.10191454444444432,0.017887855981473483,0.0018990586359885731
3.94,0.037535733333332565,0.006439521962962706,0.001276799666520724
3.93,0.05569132222222418,0.01097051901851261,0.0020022889688684504
3.92,0.058190666666668764,0.015249086925923309,0.0030262584792887636
3.91,0.08681871111111876,0.02124912329628773,0.0035068119430413896
3.9,0.08269446666666619,0.013234347592591336,0.0016399930193094798
3.89,0.05917924444444358,0.017684951740737597,0.0036459559814196376
3.88,0.12207047777778597,0.021438805870362156,0.0016849495684188704
3.87,0.16368984444443516,0.03915887251851154,0.0031949631380537866
3.86,0.06008999999999808,0.009868619777777537,0.0016211947351755878
3.85,0.012736177777777854,0.020789488259253343,0.005357734554510696
3.84,0.24611183333334696,0.07075264246296767,0.002651460405277738
3.83,0.0740254666666695,0.027693808222207007,0.005800010054044075
3.82,0.060694011111109405,0.025536970907398995,0.005720735058283645
3.81,0.030073811111112143,0.005428500537035866,0.0011874190084748065
3.8,0.19086952222221426,0.039744497870370744,0.0008719271992195794
3.79,0.02754395555555759,0.012595034000000796,0.003123051322520914
3.78,0.15478280000000555,0.03327303233332711,0.0024643696183823793
3.77,0.17364211111111125,0.03519586533331944,0.0013380059899723974
3.76,0.02924230000000324,0.00937956135185036,0.002267140756000045
3.75,0.004513722222219549,0.013604323203702943,0.003622386537440956
3.74,0.034831866666664164,0.04127354244443043,0.010711305751055123
3.73,0.10623498888888482,0.020739052611107308,0.0025343645434010263
3.72,0.300653588888874,0.10532972779627982,0.004015362173257998
3.71,0.1663901333333308,0.043868462185164284,0.004361936850264334
3.7,0.15095523333332672,0.03119113194442439,0.002271256614514939
3.69,0.15695593333333177,0.03557744114814707,0.0029653864876991293
3.68,0.13002732222221586,0.0374145467963011,0.005572674530440531
3.67,0.1700880777777838,0.05195471435184397,0.0062737766075483745
3.66,0.1569124888888761,0.03840784548147405,0.0037667530907574817
3.65,0.19282425555555247,0.0501808167592578,0.0035615406106040528
3.64,0.39567796666664934,0.1621557343147798,0.0015370002772872944
3.63,0.20025079999999426,0.05012000925926354,0.002760227647004364
3.62,0.37617813333334077,0.1458742031482236,0.0012055842955985933
3.61,0.21110089999999526,0.06454186127776779,0.005534147173673072
3.6,0.020537400000002395,0.019448821481479237,0.005285287967421983
3.59,0.40607679999999036,0.16710052977779544,0.0006134156767585708
3.58,0.23528015555555098,0.06250850937036859,0.001997697701710703
3.57,0.23830404444444875,0.0807931073333305,0.006723890682002436
3.56,0.36060341111110283,0.13444118901855245,0.0012377440768509607
3.55,0.19934408888890084,0.060810263851857865,0.005935830444200526
3.54,0.44114981111109114,0.19749949920368826,0.0008153512317335754
3.53,0.4535234555555721,0.209565203499976,0.0010996257113056742
3.52,0.4530830000000085,0.20855741896297675,0.0009298903619230256
3.51,0.27475156666666856,0.07868343431480333,0.0009102595239357596
3.5,0.2074822888888945,0.047022128851863784,0.0011352081855111745
3.49,0.4785736666666625,0.2316044345554428,0.0007368710970398317
3.48,0.24225415555558957,0.06351784022222587,0.001388150671917838
3.47,0.4273986555555708,0.1849172888333156,0.0006477458393677732
3.46,0.45759694444448223,0.2117616888703566,0.0006840246547485632
3.45,0.4691882222221747,0.22172138525923607,0.0004590717064438472
3.44,0.4238877666666617,0.18337984316665884,0.0010752919875024925
3.43,0.4841471111111135,0.23785620518520106,0.001008099121855437
3.42,0.40768214444449014,0.1827366594258911,0.0048338972301266
3.41,0.3623391666666627,0.1361696712407248,0.0014310849091006474
3.4,0.47317775555558617,0.22859529037034426,0.0013817947110947631
3.39,0.4870865222222585,0.2408188540925384,0.0010517917291928212
3.38,0.50824372222224,0.2602308299444012,0.0005677954929241816
3.37,0.471377199999988,0.22416106803699068,0.0005829683552409424
3.36,0.5232832111111104,0.27664751935186255,0.0008399405717582089
3.35,0.5221392777778104,0.2748782791666117,0.0006712996323218548
3.34,0.5306667888888861,0.28286849053696317,0.0003776196728507815
3.33,0.530328922222276,0.28232503349990307,0.00032320352986852226
3.32,0.544026544444432,0.2971982629074613,0.0003715005564192031
3.31,0.5452638555556014,0.29859834298147137,0.00038842018311528183
3.3,0.5216337888888467,0.27353172531475506,0.0004333077588549021
3.29,0.5588166777777174,0.31304627779626426,0.00023410286739788583
3.28,0.5004454555555874,0.2530467150925132,0.0007930064348395681
3.27,0.5493402555556067,0.3025717382777262,0.0002437375852681685
3.26,0.5618546555556103,0.3166947061298182,0.0003110589448787428
3.25,0.5042766555555528,0.2596321101666254,0.00164220456256363
3.24,0.5623065777777716,0.3173847144074665,0.0003691441343572224
3.23,0.46791413333334747,0.226240711666622,0.002259156499543133
3.22,0.5555444333333024,0.30946433887039343,0.0002592302679420366
3.21,0.49364212222218473,0.24761271538889346,0.0012243521984022078
3.2,0.5721023888889486,0.32810107516670917,0.00024997868570856424
3.19,0.552674944444408,0.30685718912965804,0.0004412523238334024
3.18,0.5822038444444042,0.33958610203719264,0.00019647344382033017
3.17,0.5868966444443673,0.34535352866676255,0.00028575943429162703
3.16,0.5486822111111537,0.3031282507593589,0.0006569879650424979
3.15,0.5849741555555422,0.34290871477782325,0.00022665146346144391
3.14,0.5760005333333493,0.33249303085199255,0.00022815810563365705
3.13,0.5842354333333336,0.34253000368520914,0.0003830549913805314
3.12,0.5938680777777936,0.3534923907222947,0.00026060798679590166
3.11,0.5872651777777894,0.3455441330742347,0.00021342252214022735
3.1,0.5734008777778702,0.3300184203519286,0.00039672700499888833
3.09,0.5918831777777265,0.3513471045927099,0.0003305528985275589
3.08,0.5794948444444183,0.3368841437778503,0.0003473600779836643
3.07,0.6004982222222071,0.361266378666771,0.00021767549665792515
3.06,0.5941938333333383,0.3537766965371435,0.00023215194960015266
3.05,0.5917839777777404,0.3518625289628769,0.0005423779044038598
3.04,0.613216033333307,0.3768275497222898,0.0002610678240968252
3.03,0.6119963111111323,0.37494950481488365,0.00013532013242569126
3.02,0.6152253111111174,0.3789369453334379,0.00014396089459160132
3.01,0.6167951444443844,0.3809985502407776,0.00018681064139818316
3.0,0.6116657111110534,0.3747544989259917,0.0002065189256670319
2.99,0.6280282888889395,0.39476536762960407,0.00011566420897486333
2.98,0.614485822222263,0.3780274960000939,0.0001458625127259284
2.97,0.6001137333333054,0.3611817657407744,0.0003519437055679427
2.96,0.6094728000000047,0.3722196905927344,0.0002576340043542878
2.95,0.6208206111110152,0.3858534207593193,0.00014752189120846275
2.94,0.6052146111110098,0.36738757835194,0.00037512001690106795
2.93,0.6190893333333145,0.38371624433336726,0.00015175484173359915
2.92,0.625430199999929,0.3916062062592768,0.00015180520113891173
2.91,0.6279415222222374,0.3946800723888532,0.00012698180689777754
2.9,0.6286703888888856,0.39564819753699393,0.000145427472859061
2.89,0.6336372333332644,0.40178384835185404,9.955186353643565e-05
2.88,0.6379435666666443,0.40736549624073515,0.0001366326351999574
2.87,0.6379781333331934,0.40730504481485824,0.00010067811970463354
2.86,0.6441159777777851,0.41517592774080214,0.00010158563362587944
2.85,0.6379862222221822,0.40739610988890274,0.00012971583984952036
2.84,0.6401061777777906,0.41026080566667483,0.00018481930893748006
2.83,0.6406451999999988,0.41082145440740814,0.00013964032663239405
2.82,0.6457062666667089,0.4171896411481673,8.973699840718459e-05
2.81,0.6505393777778182,0.4234394810371052,8.469715215456724e-05
2.8,0.6459548777778045,0.4175994587592839,0.00012205522655200125
2.79,0.6509733777777884,0.42396234514825265,7.025325191018686e-05
2.78,0.649837155555512,0.42251332503711725,8.093391965414547e-05
2.77,0.6526886444445115,0.42631479874079886,0.00011275529024727877
2.76,0.6529016777777665,0.4266384080185884,0.00012964028027750987
2.75,0.6509913444444516,0.42410982338896785,0.00011639739904480771
2.74,0.6549195444445408,0.4291356185741157,7.883535717914162e-05
2.73,0.6579255777778253,0.4330578118890098,7.023662810422927e-05
2.72,0.6576387666666381,0.43264854142601994,5.8747795295235224e-05
2.71,0.6601799555555516,0.43603723792601823,7.367682977421057e-05
2.7,0.6642297777778521,0.4413877753705526,6.910284582883897e-05
2.69,0.6617012000000654,0.43806370637057124,8.001051637349027e-05
2.68,0.6631908222222092,0.44004962407421533,8.490947553937355e-05
2.67,0.6660726777777922,0.44386550427796084,7.965999845775794e-05
2.66,0.6660396333333334,0.44380423138904784,7.347301437845515e-05
2.65,0.6653170333333784,0.4428312970927096,6.963858459690418e-05
2.64,0.6651985222222814,0.4426823190927321,7.319891137316034e-05
2.63,0.6631034888888788,0.4400188320372073,0.00011885743749197031
2.62,0.663460888888834,0.440326841037151,5.5912195415718156e-05
2.61,0.6740221000000163,0.45448029105585,6.685814843604144e-05
2.6,0.6728396666666865,0.4528498849631774,5.256458578447074e-05
2.59,0.6744276555556533,0.45498035883361104,4.930357348112435e-05
2.58,0.6719465777777132,0.4516734261483441,6.24894423115347e-05
