Temp , Ave_magnetization , Ave_magnetization^2 , Susceptibility
4.0,0.038215000000000096,0.0016704055555555645,5.25048326388893e-05
3.99,0.1098083333333352,0.012198352777777543,3.520869883024773e-05
3.98,0.04665916666666718,0.0024958638888888775,8.009699870880694e-05
3.97,0.05548500000000001,0.0033539194444444564,6.935370766862861e-05
3.96,0.05340083333333325,0.0029751805555555556,3.119483708614136e-05
3.95,0.05131583333333336,0.0029917722222222074,9.074872696905324e-05
3.94,0.08321583333333389,0.009088027777777792,0.0005490235686336518
3.93,0.09227833333333484,0.0086869222222223,4.367211690693217e-05
3.92,0.019655000000000093,0.0009020833333333357,0.00013157252763605412
3.91,0.036137500000000086,0.0014949305555555664,4.834057526996427e-05
3.9,0.00851083333333335,0.00025734999999999734,4.7414286146722904e-05
3.89,0.027653333333333478,0.0008923749999999959,3.281957726363587e-05
3.88,0.057298333333333104,0.0033796583333333377,2.4886425400924317e-05
3.87,0.020345000000000026,0.0009498611111111141,0.0001384863271604943
3.86,0.135493333333331,0.01841101944444443,1.362074265991837e-05
3.85,0.061074999999999935,0.003937622222222201,5.388742784992432e-05
3.84,0.0015658333333333613,0.0003785166666666673,9.793355016637746e-05
3.83,0.021317500000000083,0.0009510222222222114,0.00012965702766898376
3.82,0.019423333333333192,0.0005494722222222218,4.508019488074595e-05
3.81,0.06567249999999956,0.0049588222222222405,0.00016953936114758467
3.8,0.039622500000000276,0.0017099111111111127,3.6833843384497566e-05
3.79,0.07075166666666713,0.005324861111111075,8.41854287598677e-05
3.78,0.016589999999999876,0.0007102527777777806,0.00011508589359200657
3.77,0.09300916666666555,0.008851052777777655,5.3142624336892624e-05
3.76,0.00671500000000003,0.0006037222222222181,0.0001485720737293132
3.75,0.06186833333333289,0.003919277777777768,2.442322888890104e-05
3.74,0.01860999999999999,0.00045465833333333536,2.8964233511587077e-05
3.73,0.08517083333333361,0.007337855555555624,2.24623873622338e-05
3.72,0.006914999999999999,0.0006647833333333356,0.0001658511043906816
3.71,0.015357499999999902,0.0005880305555555598,9.4926617063494e-05
3.7,0.0743516666666661,0.005936363888888899,0.00011032258183185761
3.69,0.10247666666666597,0.010927780555555584,0.00011553207166520768
3.68,0.03806166666666693,0.0016172666666666733,4.580874924516542e-05
3.67,0.0011099999999999903,0.0003025111111111121,8.209237359975809e-05
3.66,0.05087500000000044,0.002925538888888905,9.215116499695625e-05
3.65,0.029729166666666626,0.001093811111111109,5.753089326484022e-05
3.64,0.0420874999999999,0.00196138611111112,5.2205619467342974e-05
3.63,0.07141416666666606,0.005990477777777807,0.0002453153104913083
3.62,0.02421999999999996,0.0009182027777777775,9.160065684469047e-05
3.61,0.07184250000000071,0.005270719444444483,3.029768371035479e-05
